Date,Close
07/04/2014,35.56
08/04/2014,36.49
09/04/2014,36.44
10/04/2014,36.14
11/04/2014,35.92
14/04/2014,36.06
15/04/2014,35.88
16/04/2014,36.41
17/04/2014,36.73
21/04/2014,36.67
22/04/2014,36.58
23/04/2014,37.55
24/04/2014,37.15
25/04/2014,37.1
28/04/2014,37.43
29/04/2014,38.94
30/04/2014,38.6
01/05/2014,38.78
02/05/2014,39.33
05/05/2014,39.3
06/05/2014,39.89
07/05/2014,39.62
08/05/2014,38.97
09/05/2014,38.66
12/05/2014,39.26
13/05/2014,39.55
14/05/2014,39.55
15/05/2014,39.4
16/05/2014,38.8
19/05/2014,38.94
20/05/2014,38.66
21/05/2014,38.94
22/05/2014,38.98
23/05/2014,38.97
27/05/2014,38.55
28/05/2014,38.48
29/05/2014,38.45
30/05/2014,38.53
02/06/2014,38.59
03/06/2014,38.71
04/06/2014,38.87
05/06/2014,38.78
06/06/2014,39.19
09/06/2014,39.77
10/06/2014,40.03
11/06/2014,40.61
12/06/2014,41.82
13/06/2014,42.69
16/06/2014,43.17
17/06/2014,42.66
18/06/2014,42.69
19/06/2014,42.43
20/06/2014,42.92
23/06/2014,43.13
24/06/2014,41.52
25/06/2014,41.72
26/06/2014,42.44
27/06/2014,42.68
30/06/2014,42.63
01/07/2014,42.75
02/07/2014,43.1
03/07/2014,43.08
07/07/2014,42.53
08/07/2014,42.47
09/07/2014,42.77
10/07/2014,42.25
11/07/2014,41.2
14/07/2014,41.86
15/07/2014,41.13
16/07/2014,41.63
17/07/2014,41.16
18/07/2014,41.56
21/07/2014,41.58
22/07/2014,41.94
23/07/2014,42.43
24/07/2014,42.27
25/07/2014,42.12
28/07/2014,41.95
29/07/2014,41.57
30/07/2014,41.88
31/07/2014,41.07
01/08/2014,39.73
04/08/2014,40.61
05/08/2014,39.38
06/08/2014,39.24
07/08/2014,38.95
08/08/2014,39.19
11/08/2014,39.53
12/08/2014,38.91
13/08/2014,38.66
14/08/2014,38.46
15/08/2014,39.43
18/08/2014,39.23
19/08/2014,39.51
20/08/2014,39.77
21/08/2014,39.96
22/08/2014,40.14
25/08/2014,40.34
26/08/2014,40.33
27/08/2014,40.72
28/08/2014,40.79
29/08/2014,41.09
02/09/2014,39.95
03/09/2014,40.52
04/09/2014,40.52
05/09/2014,40.54
08/09/2014,39.7
09/09/2014,39.77
10/09/2014,39.48
11/09/2014,39.19
12/09/2014,38.71
15/09/2014,38.93
16/09/2014,39.61
17/09/2014,39.11
18/09/2014,39.31
19/09/2014,38.45
22/09/2014,37.5
23/09/2014,37.26
24/09/2014,36.96
25/09/2014,36.3
26/09/2014,36.49
29/09/2014,36.12
30/09/2014,36.15
01/10/2014,35.83
02/10/2014,35.87
03/10/2014,35.41
06/10/2014,35.53
07/10/2014,34.51
08/10/2014,34.48
09/10/2014,33.56
10/10/2014,32.71
13/10/2014,32.29
14/10/2014,31.95
15/10/2014,32.27
16/10/2014,32.98
17/10/2014,33.45
20/10/2014,33.77
21/10/2014,34.62
22/10/2014,33.71
23/10/2014,34.66
24/10/2014,34.61
27/10/2014,33.95
28/10/2014,34.88
29/10/2014,34.71
30/10/2014,34.85
31/10/2014,35.54
03/11/2014,33.99
04/11/2014,32.64
05/11/2014,33.85
06/11/2014,33.62
07/11/2014,34.57
10/11/2014,34.41
11/11/2014,34.68
12/11/2014,35.18
13/11/2014,34.46
14/11/2014,35.05
17/11/2014,34.74
18/11/2014,34.69
19/11/2014,34.1
20/11/2014,35.1
21/11/2014,36.09
24/11/2014,35.72
25/11/2014,35.24
26/11/2014,34.77
28/11/2014,31.59
01/12/2014,32.2
02/12/2014,32.15
03/12/2014,32.86
04/12/2014,31.57
05/12/2014,31.31
08/12/2014,29.35
09/12/2014,29.72
10/12/2014,28.21
11/12/2014,28.23
12/12/2014,27.74
15/12/2014,26.9
16/12/2014,28.35
17/12/2014,30.61
18/12/2014,31.14
19/12/2014,31.9
22/12/2014,31.68
23/12/2014,32.47
24/12/2014,32.08
26/12/2014,32.18
29/12/2014,32.24
30/12/2014,31.96
31/12/2014,31.78
02/01/2015,31.73
05/01/2015,30.32
06/01/2015,29.8
07/01/2015,29.85
08/01/2015,30.32
09/01/2015,29.98
12/01/2015,28.67
13/01/2015,29.1
14/01/2015,29.2
15/01/2015,28.6
16/01/2015,30.07
20/01/2015,28.82
21/01/2015,29.49
22/01/2015,29.85
23/01/2015,30.05
26/01/2015,29.86
27/01/2015,30.31
28/01/2015,29.34
29/01/2015,28.91
30/01/2015,29.81
02/02/2015,31.23
03/02/2015,31.89
04/02/2015,29.84
05/02/2015,31.01
06/02/2015,30.9
09/02/2015,31.53
10/02/2015,30.56
11/02/2015,30.44
12/02/2015,31.32
13/02/2015,31.62
17/02/2015,31.67
18/02/2015,30.99
19/02/2015,30.8
20/02/2015,30.66
23/02/2015,30.72
24/02/2015,30.68
25/02/2015,30.85
26/02/2015,30.48
27/02/2015,30.1
02/03/2015,29.56
03/03/2015,30.12
04/03/2015,30.14
05/03/2015,29.71
06/03/2015,29.25
09/03/2015,28.56
10/03/2015,28.03
11/03/2015,28.22
12/03/2015,27.9
13/03/2015,27.64
16/03/2015,27.59
17/03/2015,27.47
18/03/2015,28.59
19/03/2015,27.69
20/03/2015,28.2
23/03/2015,28.57
24/03/2015,28.75
25/03/2015,28.99
26/03/2015,29.3
27/03/2015,29.11
30/03/2015,29.2
31/03/2015,29.25
01/04/2015,29.52
02/04/2015,30.77
06/04/2015,31.04
07/04/2015,31.19
08/04/2015,30.97
09/04/2015,31.28
10/04/2015,31.56
13/04/2015,31.39
14/04/2015,31.93
15/04/2015,33.08
16/04/2015,32.91
17/04/2015,32.82
20/04/2015,32.92
21/04/2015,32.5
22/04/2015,32.79
23/04/2015,32.98
24/04/2015,33.06
27/04/2015,32.91
28/04/2015,33.02
29/04/2015,33.26
30/04/2015,32.6
01/05/2015,32.22
04/05/2015,32.31
05/05/2015,31.75
06/05/2015,30.77
07/05/2015,29.97
08/05/2015,30.4
11/05/2015,30.4
12/05/2015,30.33
13/05/2015,30.28
14/05/2015,30.24
15/05/2015,30.42
18/05/2015,30.05
19/05/2015,29.54
20/05/2015,29.85
21/05/2015,30.17
22/05/2015,30.17
26/05/2015,29.15
27/05/2015,29.14
28/05/2015,29.33
29/05/2015,29.23
01/06/2015,28.89
02/06/2015,29.12
03/06/2015,29.16
04/06/2015,28.89
05/06/2015,28.98
08/06/2015,28.27
09/06/2015,29.06
10/06/2015,29.58
11/06/2015,28.9
12/06/2015,28.25
15/06/2015,27.78
16/06/2015,28
17/06/2015,28.17
18/06/2015,27.82
19/06/2015,27.43
22/06/2015,27.64
23/06/2015,28.17
24/06/2015,28.78
25/06/2015,28.04
26/06/2015,27.92
29/06/2015,27.26
30/06/2015,27.52
01/07/2015,27.4
02/07/2015,27.61
06/07/2015,27.04
07/07/2015,27.49
08/07/2015,27.03
09/07/2015,26.6
10/07/2015,26.8
13/07/2015,27.03
14/07/2015,27.5
15/07/2015,27.2
16/07/2015,27.16
17/07/2015,26.64
20/07/2015,26.05
21/07/2015,25.76
22/07/2015,25.73
23/07/2015,25.77
24/07/2015,25.36
27/07/2015,25.08
28/07/2015,25.66
29/07/2015,26.68
30/07/2015,28.26
31/07/2015,28.16
03/08/2015,27.66
04/08/2015,28
05/08/2015,28.3
06/08/2015,28.63
07/08/2015,28.45
10/08/2015,29.04
11/08/2015,28.8
12/08/2015,28.91
13/08/2015,28.2
14/08/2015,28.45
17/08/2015,27.95
18/08/2015,27.85
19/08/2015,26.86
20/08/2015,26.16
21/08/2015,26.04
24/08/2015,24.81
25/08/2015,25.15
26/08/2015,25.97
27/08/2015,27.56
28/08/2015,27.86
31/08/2015,28.24
01/09/2015,27.31
02/09/2015,26.37
03/09/2015,26.49
04/09/2015,26.36
08/09/2015,26.56
09/09/2015,26.22
10/09/2015,26.47
11/09/2015,25.75
14/09/2015,25.37
15/09/2015,25.23
16/09/2015,26.39
17/09/2015,26.68
18/09/2015,25.86
21/09/2015,26.25
22/09/2015,26.03
23/09/2015,25.57
24/09/2015,25.87
25/09/2015,26.29
28/09/2015,25.87
29/09/2015,26.44
30/09/2015,26.72
01/10/2015,26.58
02/10/2015,26.86
05/10/2015,26.45
06/10/2015,26.78
07/10/2015,27.14
08/10/2015,28.53
09/10/2015,28.34
12/10/2015,28.25
13/10/2015,28.05
14/10/2015,28.6
15/10/2015,28.6
16/10/2015,28.61
19/10/2015,27.95
20/10/2015,28.36
21/10/2015,28.17
22/10/2015,29.08
23/10/2015,28.45
26/10/2015,28.14
27/10/2015,27.67
28/10/2015,28.47
29/10/2015,29.48
30/10/2015,29.73
02/11/2015,29.88
03/11/2015,30.27
04/11/2015,30.26
05/11/2015,29.87
06/11/2015,29.69
09/11/2015,29.34
10/11/2015,29.48
11/11/2015,28.79
12/11/2015,28.1
13/11/2015,27.75
16/11/2015,28.73
17/11/2015,28.97
18/11/2015,28.13
19/11/2015,27.91
20/11/2015,27.44
23/11/2015,27.42
24/11/2015,27.8
25/11/2015,27.56
27/11/2015,27.38
30/11/2015,27.6
01/12/2015,28.26
02/12/2015,27.53
03/12/2015,27.54
04/12/2015,26.95
07/12/2015,25.76
08/12/2015,25.74
09/12/2015,26.06
10/12/2015,26.17
11/12/2015,25.62
14/12/2015,25.13
15/12/2015,25.59
16/12/2015,25.58
17/12/2015,25.4
18/12/2015,25.84
21/12/2015,25.65
22/12/2015,25.75
23/12/2015,26.83
24/12/2015,26.62
28/12/2015,26.3
29/12/2015,26.38
30/12/2015,25.75
31/12/2015,25.8
04/01/2016,25.3
05/01/2016,25.32
06/01/2016,24.21
07/01/2016,23.63
08/01/2016,23.49
11/01/2016,22.41
12/01/2016,22.72
13/01/2016,21.81
14/01/2016,22.55
15/01/2016,21.49
19/01/2016,19.98
20/01/2016,19.61
21/01/2016,20.84
22/01/2016,22.12
25/01/2016,20.98
26/01/2016,22.04
27/01/2016,22.24
28/01/2016,23.34
29/01/2016,23.55
01/02/2016,22.84
02/02/2016,22.22
03/02/2016,22.9
04/02/2016,23.12
05/02/2016,22.95
08/02/2016,22.53
09/02/2016,21.57
10/02/2016,21.22
11/02/2016,21.12
12/02/2016,22.08
16/02/2016,22.33
17/02/2016,23.98
18/02/2016,23.99
19/02/2016,23.88
22/02/2016,24.61
23/02/2016,23.78
24/02/2016,24.11
25/02/2016,24.65
26/02/2016,24.35
29/02/2016,24.48
01/03/2016,25.06
02/03/2016,24.87
03/03/2016,24.96
04/03/2016,25.32
07/03/2016,26.04
08/03/2016,25.56
09/03/2016,26.02
10/03/2016,25.67
11/03/2016,26.16
14/03/2016,26.21
15/03/2016,26.75
16/03/2016,27.55
17/03/2016,28.14
18/03/2016,27.64
21/03/2016,27.76
22/03/2016,27.86
23/03/2016,26.92
24/03/2016,27.07
28/03/2016,27.13
29/03/2016,27.18
30/03/2016,27.52
31/03/2016,27.81
01/04/2016,27.68
04/04/2016,27.03
05/04/2016,26.65
06/04/2016,27.27
07/04/2016,26.9
08/04/2016,27.52
11/04/2016,27.6
12/04/2016,28.87
13/04/2016,28.91
14/04/2016,28.72
15/04/2016,27.98
18/04/2016,28.32
19/04/2016,29.32
20/04/2016,28.87
21/04/2016,28.33
22/04/2016,28.66
25/04/2016,28.51
26/04/2016,28.82
27/04/2016,28.69
28/04/2016,29.36
29/04/2016,29.37
02/05/2016,28.37
03/05/2016,27.51
04/05/2016,26.55
05/05/2016,25.78
06/05/2016,26.25
09/05/2016,25.65
10/05/2016,26.72
11/05/2016,26.83
12/05/2016,26.57
13/05/2016,26.36
16/05/2016,27.13
17/05/2016,27.18
18/05/2016,26.44
19/05/2016,26.17
20/05/2016,26.3
23/05/2016,26.36
24/05/2016,26.9
25/05/2016,27.43
26/05/2016,27.54
27/05/2016,27.54
31/05/2016,27.65
01/06/2016,27.07
02/06/2016,27.43
03/06/2016,27.52
06/06/2016,27.94
07/06/2016,28.53
08/06/2016,27.94
09/06/2016,27.67
10/06/2016,26.94
13/06/2016,26.86
14/06/2016,26.58
15/06/2016,26.26
16/06/2016,26.27
17/06/2016,26.62
20/06/2016,26.97
21/06/2016,27.09
22/06/2016,27.11
23/06/2016,28.2
24/06/2016,26.85
27/06/2016,26.26
28/06/2016,26.82
29/06/2016,27.4
30/06/2016,27.73
01/07/2016,28.22
05/07/2016,28.22
06/07/2016,28.11
07/07/2016,27.74
08/07/2016,27.84
11/07/2016,27.69
12/07/2016,28.53
13/07/2016,28.23
14/07/2016,28.41
15/07/2016,27.91
18/07/2016,27.94
19/07/2016,27.49
20/07/2016,27.59
21/07/2016,27.5
22/07/2016,27.38
25/07/2016,26.35
26/07/2016,26.55
27/07/2016,26.27
28/07/2016,26.71
29/07/2016,26.91
01/08/2016,25.92
02/08/2016,26
03/08/2016,26.42
04/08/2016,26.63
05/08/2016,26.59
08/08/2016,27.06
09/08/2016,27.35
10/08/2016,27.58
11/08/2016,27.96
12/08/2016,28.11
15/08/2016,28.35
16/08/2016,28.47
17/08/2016,28.25
18/08/2016,28.72
19/08/2016,28.43
22/08/2016,28.33
23/08/2016,28.28
24/08/2016,28.09
25/08/2016,28.07
26/08/2016,28.08
29/08/2016,27.76
30/08/2016,27.82
31/08/2016,27.11
01/09/2016,26.93
02/09/2016,27.43
06/09/2016,27.52
07/09/2016,27.36
08/09/2016,27.68
09/09/2016,26.89
12/09/2016,26.78
13/09/2016,26.09
14/09/2016,25.97
15/09/2016,26.2
16/09/2016,25.9
19/09/2016,26.12
20/09/2016,25.78
21/09/2016,26.25
22/09/2016,26.74
23/09/2016,26.48
26/09/2016,26.21
27/09/2016,25.89
28/09/2016,27.15
29/09/2016,27.7
30/09/2016,27.78
03/10/2016,27.68
04/10/2016,27.57
05/10/2016,27.84
06/10/2016,27.93
07/10/2016,27.76
10/10/2016,28.4
11/10/2016,28.25
12/10/2016,28.07
13/10/2016,28.47
14/10/2016,28.43
17/10/2016,28.62
18/10/2016,28.93
19/10/2016,29.31
20/10/2016,29.35
21/10/2016,29.42
24/10/2016,29.4
25/10/2016,29.2
26/10/2016,29.49
27/10/2016,31.15
28/10/2016,30.84
31/10/2016,30.02
01/11/2016,29.98
02/11/2016,29.68
03/11/2016,29.55
04/11/2016,29.18
07/11/2016,30
08/11/2016,30.18
09/11/2016,30.48
10/11/2016,29.72
11/11/2016,29.17
14/11/2016,29.32
15/11/2016,30.73
16/11/2016,30.51
17/11/2016,30.54
18/11/2016,30.94
21/11/2016,31.84
22/11/2016,31.7
23/11/2016,31.53
25/11/2016,31.18
28/11/2016,30.73
29/11/2016,30.02
30/11/2016,31.86
01/12/2016,32.3
02/12/2016,32.23
05/12/2016,32.46
06/12/2016,32.35
07/12/2016,32.5
08/12/2016,32.48
09/12/2016,32.62
12/12/2016,32.56
13/12/2016,33.31
14/12/2016,32.4
15/12/2016,32.8
16/12/2016,32.82
19/12/2016,32.68
20/12/2016,32.89
21/12/2016,32.81
22/12/2016,32.92
23/12/2016,32.78
27/12/2016,32.9
28/12/2016,32.51
29/12/2016,32.77
30/12/2016,32.69
03/01/2017,32.91
04/01/2017,33.07
05/01/2017,33.31
06/01/2017,33.34
09/01/2017,32.88
10/01/2017,32.52
11/01/2017,32.75
12/01/2017,32.58
13/01/2017,32.45
17/01/2017,32.73
18/01/2017,32
19/01/2017,31.65
20/01/2017,31.73
23/01/2017,31.28
24/01/2017,32.27
25/01/2017,32.31
26/01/2017,31.87
27/01/2017,31.48
30/01/2017,31
31/01/2017,31.04
01/02/2017,31.04
02/02/2017,31.16
03/02/2017,31.27
06/02/2017,30.93
07/02/2017,30.87
08/02/2017,30.72
09/02/2017,31.56
10/02/2017,31.71
13/02/2017,31.9
14/02/2017,32.01
15/02/2017,32.45
16/02/2017,32.48
17/02/2017,32.17
21/02/2017,32.45
22/02/2017,32.15
23/02/2017,32.67
24/02/2017,31.5
27/02/2017,31.75
28/02/2017,31.33
01/03/2017,31.25
02/03/2017,30.93
03/03/2017,31.19
06/03/2017,31.47
07/03/2017,31.39
08/03/2017,30
09/03/2017,30.03
10/03/2017,30.06
13/03/2017,30.08
14/03/2017,29.72
15/03/2017,30.62
16/03/2017,30.73
17/03/2017,30.88
20/03/2017,30.76
21/03/2017,30.37
22/03/2017,30.52
23/03/2017,30.59
24/03/2017,30.52
27/03/2017,30.25
28/03/2017,30.95
29/03/2017,31.54
30/03/2017,30.89
31/03/2017,30.75
03/04/2017,30.39
04/04/2017,30.61
05/04/2017,30.88
06/04/2017,31.07
07/04/2017,30.98
10/04/2017,31.36
11/04/2017,31.11
12/04/2017,31.16
13/04/2017,30.53
17/04/2017,31
18/04/2017,30.65
19/04/2017,30.2
20/04/2017,30.15
21/04/2017,30.31
24/04/2017,30.69
25/04/2017,31.15
26/04/2017,30.62
27/04/2017,30.68
28/04/2017,31.36
01/05/2017,31.36
02/05/2017,31.45
03/05/2017,31.12
04/05/2017,30.34
05/05/2017,31.2
08/05/2017,31.56
09/05/2017,31.41
10/05/2017,31.93
11/05/2017,31.57
12/05/2017,31.68
15/05/2017,32.12
16/05/2017,31.98
17/05/2017,31.38
18/05/2017,31.42
19/05/2017,32.04
22/05/2017,32.1
23/05/2017,31.84
24/05/2017,31.84
25/05/2017,31.29
26/05/2017,31.63
30/05/2017,31.67
31/05/2017,31.31
01/06/2017,31.3
02/06/2017,31.09
05/06/2017,31.08
06/06/2017,31.45
07/06/2017,30.47
08/06/2017,30.24
09/06/2017,30.65
12/06/2017,30.79
13/06/2017,30.88
14/06/2017,29.77
15/06/2017,29.5
16/06/2017,29.73
19/06/2017,29.51
20/06/2017,28.72
21/06/2017,28.72
22/06/2017,28.82
23/06/2017,29.02
26/06/2017,28.73
27/06/2017,29.21
28/06/2017,29.57
29/06/2017,29.43
30/06/2017,29.2
03/07/2017,29.94
05/07/2017,28.8
06/07/2017,28.47
07/07/2017,28.45
10/07/2017,28.35
11/07/2017,28.82
12/07/2017,29.28
13/07/2017,29.3
14/07/2017,29.71
17/07/2017,29.59
18/07/2017,29.91
19/07/2017,30.61
20/07/2017,30.79
21/07/2017,30.64
24/07/2017,30.71
25/07/2017,31.18
26/07/2017,31.4
27/07/2017,31.66
28/07/2017,32.46
31/07/2017,32.62
01/08/2017,32.21
02/08/2017,32.77
03/08/2017,32.76
04/08/2017,32.99
07/08/2017,33.01
08/08/2017,32.88
09/08/2017,32.77
10/08/2017,32.39
11/08/2017,32.41
14/08/2017,32.12
15/08/2017,31.92
16/08/2017,31.64
17/08/2017,31.22
18/08/2017,31.42
21/08/2017,30.96
22/08/2017,31.08
23/08/2017,31.35
24/08/2017,31.3
25/08/2017,31.39
28/08/2017,31.16
29/08/2017,31.53
30/08/2017,31.19
31/08/2017,31.33
01/09/2017,31.91
05/09/2017,31.83
06/09/2017,32.54
07/09/2017,32.89
08/09/2017,32.71
11/09/2017,33.08
12/09/2017,33.38
13/09/2017,33.63
14/09/2017,34.15
15/09/2017,34.13
18/09/2017,33.97
19/09/2017,33.95
20/09/2017,34.15
21/09/2017,34.21
22/09/2017,34.12
25/09/2017,34.66
26/09/2017,34.53
27/09/2017,34.73
28/09/2017,34.81
29/09/2017,35.03
02/10/2017,34.64
03/10/2017,34.82
04/10/2017,35.05
05/10/2017,35
06/10/2017,34.67
09/10/2017,34.57
10/10/2017,34.56
11/10/2017,34.52
12/10/2017,33.76
13/10/2017,33.73
16/10/2017,33.63
17/10/2017,33.74
18/10/2017,33.76
19/10/2017,33.61
20/10/2017,33.33
